,fecha,provincia,altitud,tmed,prec,tmin,tmax,velmedia,sol,presMax,presMin,hr
5385,2021-01-25,GRANADA,687,9.4,6.9,5.0,13.7,2.2,0.0,942.0,938.3,74.0
5386,2021-01-26,GRANADA,687,13.6,0.0,10.5,16.8,1.7,2.5,946.8,942.0,74.0
5387,2021-01-27,GRANADA,687,13.2,0.0,7.5,19.0,1.4,4.7,946.9,944.6,74.0
5388,2021-01-28,GRANADA,687,13.1,0.0,4.2,22.0,2.5,8.4,946.6,944.0,74.0
5389,2021-01-29,GRANADA,687,12.2,0.2,3.0,21.5,2.5,8.7,944.5,942.0,74.0
5390,2021-01-30,GRANADA,687,11.2,0.0,7.0,15.5,3.1,4.3,942.5,937.7,74.0
5391,2021-01-31,GRANADA,687,9.8,2.1,7.5,12.0,2.2,0.0,941.9,938.9,74.0
5392,2020-03-01,ALMERIA,21,16.8,0.0,12.9,20.6,3.6,5.0,1015.0,1011.9,66.0
5393,2020-03-02,ALMERIA,21,16.9,0.0,12.8,21.0,12.8,9.1,1015.8,1006.6,66.0
5394,2020-03-03,ALMERIA,21,18.3,0.0,13.9,22.7,3.6,5.1,1018.3,1012.8,66.0
5395,2020-03-04,ALMERIA,21,16.8,0.0,12.3,21.2,1.9,10.4,1018.5,1014.2,66.0
5396,2020-03-05,ALMERIA,21,15.7,0.0,10.1,21.3,3.9,9.1,1014.2,1007.8,66.0
5397,2020-03-06,ALMERIA,21,17.8,0.0,15.1,20.6,5.0,10.7,1019.9,1010.8,66.0
5398,2020-03-07,ALMERIA,21,15.0,0.0,11.5,18.5,4.7,8.9,1023.9,1019.6,66.0
5399,2020-03-08,ALMERIA,21,13.6,0.0,8.1,19.0,4.4,9.4,1024.0,1020.1,66.0
5400,2020-03-09,ALMERIA,21,16.6,0.0,11.4,21.8,2.2,10.1,1022.1,1018.6,66.0
5401,2020-03-10,ALMERIA,21,16.6,0.0,11.5,21.6,2.2,9.8,1025.0,1019.7,66.0
5402,2020-03-11,ALMERIA,21,17.6,0.0,12.2,23.0,1.4,10.6,1023.1,1018.5,66.0
5403,2020-03-12,ALMERIA,21,20.8,0.0,13.4,28.1,3.6,10.1,1019.1,1013.7,66.0
5404,2020-03-13,ALMERIA,21,17.0,0.0,12.5,21.6,3.3,4.3,1017.1,1013.1,66.0
5405,2020-03-14,ALMERIA,21,16.1,0.0,11.9,20.3,3.3,9.2,1018.5,1015.6,66.0
5406,2020-03-15,ALMERIA,21,16.4,0.5,11.2,21.5,3.9,5.3,1016.6,1010.2,66.0
5407,2020-03-16,ALMERIA,21,15.6,0.4,12.2,19.1,6.1,6.7,1014.9,1007.2,66.0
5408,2020-03-17,ALMERIA,21,15.0,0.0,10.1,19.8,6.9,1.3,1020.2,1014.8,66.0
5409,2020-03-18,ALMERIA,21,18.8,0.0,16.0,21.5,10.6,4.4,1020.7,1017.5,66.0
5410,2020-03-19,ALMERIA,21,18.0,0.0,15.4,20.7,8.6,5.0,1018.4,1013.2,66.0
5411,2020-03-20,ALMERIA,21,17.5,0.0,13.9,21.1,7.2,1.5,1014.5,1010.0,66.0
5412,2020-03-21,ALMERIA,21,14.0,14.7,9.8,18.2,5.8,5.3,1012.3,1007.4,66.0
5413,2020-03-22,ALMERIA,21,13.0,2.4,11.0,15.0,1.4,0.8,1011.4,1007.9,66.0
5414,2020-03-23,ALMERIA,21,14.2,1.8,10.1,18.2,5.8,1.1,1011.6,1006.8,66.0
5415,2020-03-24,ALMERIA,21,15.8,1.6,13.8,17.8,7.8,0.1,1011.9,1005.2,66.0
5416,2020-03-25,ALMERIA,21,13.3,0.0,10.3,16.3,4.2,3.5,1014.6,1011.6,66.0
5417,2020-03-26,ALMERIA,21,14.4,0.0,8.7,20.0,5.8,10.5,1012.3,1002.6,66.0
5418,2020-03-27,ALMERIA,21,15.5,0.0,12.6,18.4,5.0,2.1,1011.9,1007.5,66.0
5419,2020-03-28,ALMERIA,21,15.3,0.0,10.7,19.9,4.7,5.7,1018.0,1011.6,66.0
5420,2020-03-29,ALMERIA,21,13.5,0.0,8.3,18.7,5.3,11.0,1017.8,1012.8,66.0
5421,2020-03-30,ALMERIA,21,15.4,5.6,11.6,19.3,3.1,7.7,1012.8,1006.0,66.0
5422,2020-03-31,ALMERIA,21,15.6,0.3,12.6,18.7,1.9,,1008.9,1002.9,66.0
5423,2020-04-01,ALMERIA,21,16.1,0.0,12.6,19.6,9.4,,1010.1,1007.0,64.0
5424,2020-04-02,ALMERIA,21,13.0,2.1,9.4,16.5,3.1,,1011.3,1008.1,64.0
5425,2020-04-03,ALMERIA,21,14.2,0.0,9.5,19.0,3.1,,1016.3,1011.2,64.0
5426,2020-04-04,ALMERIA,21,16.0,0.0,10.8,21.2,7.8,,1016.6,1013.8,64.0
5427,2020-04-05,ALMERIA,21,17.2,0.0,11.8,22.7,5.3,,1019.1,1015.2,64.0
5428,2020-04-06,ALMERIA,21,16.0,0.0,12.6,19.4,3.3,,1022.3,1018.2,64.0
5429,2020-04-07,ALMERIA,21,17.6,0.0,12.5,22.7,4.2,,1023.1,1020.0,64.0
5430,2020-04-08,ALMERIA,21,17.6,0.0,11.1,24.2,6.4,,1022.6,1017.6,64.0
5431,2020-04-09,ALMERIA,21,19.4,1.0,14.6,24.2,4.2,,1019.1,1016.6,64.0
5432,2020-04-10,ALMERIA,21,17.0,0.0,13.2,20.8,3.1,,1020.3,1017.5,64.0
5433,2020-04-11,ALMERIA,21,17.6,0.0,11.2,24.1,6.4,,1019.7,1015.7,64.0
5434,2020-04-12,ALMERIA,21,16.7,9.1,14.2,19.2,3.9,,1016.6,1007.9,64.0
5435,2020-04-13,ALMERIA,21,15.8,1.2,14.0,17.7,1.9,,1009.4,1005.5,64.0
5436,2020-04-14,ALMERIA,21,17.3,8.2,13.8,20.8,4.2,,1011.3,1008.0,64.0
5437,2020-04-15,ALMERIA,21,19.0,0.0,14.7,23.2,2.8,,1017.0,1008.6,64.0
5438,2020-04-16,ALMERIA,21,19.5,0.0,13.0,26.0,4.7,,1016.8,1012.6,64.0
5439,2020-04-17,ALMERIA,21,18.2,0.0,15.9,20.4,3.1,,1015.7,1011.5,64.0
5440,2020-04-18,ALMERIA,21,18.5,0.0,15.1,21.9,2.2,,1012.9,1008.8,64.0
5441,2020-04-19,ALMERIA,21,18.5,3.8,16.2,20.8,4.4,,1008.8,1003.6,64.0
5442,2020-04-20,ALMERIA,21,18.6,0.0,14.6,22.6,9.7,,1007.6,1004.7,64.0
5443,2020-04-21,ALMERIA,21,16.6,0.0,13.3,20.0,11.7,,1008.5,1004.6,64.0
5444,2020-04-22,ALMERIA,21,17.7,0.0,12.1,23.3,2.2,,1016.5,1007.5,64.0
5445,2020-04-23,ALMERIA,21,19.0,0.0,13.5,24.6,6.1,,1017.2,1013.0,64.0
5446,2020-04-24,ALMERIA,21,19.1,2.3,13.8,24.4,8.6,,1014.0,1006.7,64.0
5447,2020-04-25,ALMERIA,21,15.8,1.2,13.7,17.9,3.3,,1008.9,1006.3,64.0
5448,2020-04-26,ALMERIA,21,,0.0,,,5.6,,,,64.0
5449,2020-04-27,ALMERIA,21,17.3,0.0,13.0,21.6,7.2,,1011.8,1008.4,64.0
5450,2020-04-28,ALMERIA,21,17.8,0.0,13.7,22.0,5.8,,1015.0,1011.4,64.0
5451,2020-04-29,ALMERIA,21,17.4,0.0,13.2,21.5,3.9,,1018.0,1014.2,64.0
5452,2020-04-30,ALMERIA,21,17.7,0.0,12.8,22.6,6.4,,1016.9,1013.8,64.0
5453,2020-05-01,ALMERIA,21,18.1,0.0,14.3,21.9,1.4,,1018.6,1016.1,66.0
5454,2020-05-02,ALMERIA,21,20.2,0.0,15.3,25.0,1.1,,1018.4,1015.3,66.0
5455,2020-05-03,ALMERIA,21,22.3,0.0,15.5,29.1,3.3,,1016.2,1011.9,66.0
5456,2020-05-04,ALMERIA,21,27.0,0.0,17.7,36.3,6.9,,1012.6,1008.8,66.0
5457,2020-05-05,ALMERIA,21,20.0,0.0,17.0,23.1,1.9,,1012.8,1010.1,66.0
5458,2020-05-06,ALMERIA,21,20.2,0.0,16.2,24.1,2.5,,1013.4,1011.7,66.0
5459,2020-05-07,ALMERIA,21,24.6,0.0,18.4,30.9,8.6,,1013.4,1010.8,66.0
5460,2020-05-08,ALMERIA,21,23.6,0.0,19.1,28.2,6.9,,1014.8,1010.3,66.0
5461,2020-05-09,ALMERIA,21,20.9,0.0,17.3,24.5,8.1,,1011.8,1004.5,66.0
5462,2020-05-10,ALMERIA,21,20.2,0.0,17.0,23.4,10.8,,1008.4,1004.8,66.0
5463,2020-05-11,ALMERIA,21,19.0,0.0,14.2,23.8,9.2,,1009.5,1006.4,66.0
5464,2020-05-12,ALMERIA,21,18.6,0.0,13.6,23.5,6.7,,1008.2,1004.0,66.0
5465,2020-05-13,ALMERIA,21,16.1,0.6,11.2,21.0,5.3,,1006.3,1000.4,66.0
5466,2020-05-14,ALMERIA,21,18.8,0.8,15.6,21.9,10.3,,1008.3,1001.6,66.0
5467,2020-05-15,ALMERIA,21,17.4,0.3,14.8,20.0,2.5,,1011.8,1006.6,66.0
5468,2020-05-16,ALMERIA,21,18.6,0.2,14.5,22.7,3.1,,1017.2,1010.4,66.0
5469,2020-05-17,ALMERIA,21,18.3,0.0,14.0,22.6,2.8,,1020.8,1016.3,66.0
5470,2020-05-18,ALMERIA,21,18.7,0.0,14.5,22.9,3.1,,1020.4,1017.3,66.0
5471,2020-05-19,ALMERIA,21,19.5,0.0,15.0,24.0,1.9,,1017.9,1013.6,66.0
5472,2020-05-20,ALMERIA,21,21.6,0.0,16.8,26.3,2.2,,1014.6,1012.2,66.0
5473,2020-05-21,ALMERIA,21,21.6,0.0,16.3,27.0,1.7,,1019.0,1013.7,66.0
5474,2020-05-22,ALMERIA,21,22.8,0.0,18.5,27.2,1.7,,1020.9,1018.0,66.0
5475,2020-05-23,ALMERIA,21,28.2,0.0,22.2,34.2,3.3,12.3,1021.6,1018.9,66.0
5476,2020-05-24,ALMERIA,21,25.8,0.0,19.8,31.7,7.8,13.5,1022.4,1019.4,66.0
5477,2020-05-25,ALMERIA,21,25.3,0.0,19.2,31.4,8.1,12.7,1022.3,1018.9,66.0
5478,2020-05-26,ALMERIA,21,25.2,0.0,20.0,30.3,9.7,12.0,1021.0,1017.3,66.0
5479,2020-05-27,ALMERIA,21,26.2,0.0,21.7,30.8,10.3,9.8,1020.2,1016.5,66.0
5480,2020-05-28,ALMERIA,21,26.6,0.0,21.9,31.3,11.1,12.1,1019.0,1014.2,66.0
5481,2020-05-29,ALMERIA,21,25.6,0.0,19.1,32.1,7.8,12.5,1015.7,1009.4,66.0
5482,2020-05-30,ALMERIA,21,23.4,0.0,15.5,31.2,6.1,13.5,1013.2,1009.0,66.0
5483,2020-05-31,ALMERIA,21,25.8,0.0,19.6,32.1,5.3,4.6,1011.4,1007.8,66.0
5484,2020-06-01,ALMERIA,21,22.2,0.0,18.6,25.8,3.1,12.5,1013.6,1010.8,64.0
5485,2020-06-02,ALMERIA,21,20.8,0.0,16.7,24.8,2.8,12.6,1013.6,1010.4,64.0
5486,2020-06-03,ALMERIA,21,22.1,0.0,17.6,26.6,5.8,11.4,1011.0,1002.5,64.0
5487,2020-06-04,ALMERIA,21,22.8,0.0,18.9,26.6,10.3,11.5,1008.3,1002.5,64.0
5488,2020-06-05,ALMERIA,21,21.6,0.0,17.3,26.0,5.0,13.2,1010.4,1007.8,64.0
5489,2020-06-06,ALMERIA,21,22.4,0.0,17.2,27.6,6.7,9.8,1010.0,1003.0,64.0
5490,2020-06-07,ALMERIA,21,22.1,0.0,18.5,25.7,11.4,11.8,1008.4,1004.9,64.0
5491,2020-06-08,ALMERIA,21,20.6,0.0,16.1,25.2,5.6,12.9,1013.5,1007.7,64.0
5492,2020-06-09,ALMERIA,21,19.7,0.0,15.9,23.5,2.5,12.8,1015.0,1012.8,64.0
5493,2020-06-10,ALMERIA,21,20.2,0.0,16.6,23.8,2.5,12.5,1014.4,1010.5,64.0
5494,2020-06-11,ALMERIA,21,20.3,0.0,15.9,24.7,10.8,13.5,1010.7,1002.7,64.0
5495,2020-06-12,ALMERIA,21,20.2,0.0,16.7,23.6,12.5,13.1,1009.1,1003.8,64.0
5496,2020-06-13,ALMERIA,21,17.8,0.0,14.0,21.5,2.5,13.2,1015.2,1009.0,64.0
5497,2020-06-14,ALMERIA,21,19.6,0.0,16.2,23.1,3.3,13.0,1017.1,1014.0,64.0
5498,2020-06-15,ALMERIA,21,19.0,0.0,15.1,23.0,2.8,13.2,1019.0,1015.3,64.0
5499,2020-06-16,ALMERIA,21,21.0,0.0,17.1,25.0,3.1,11.4,1015.6,1011.9,64.0
5500,2020-06-17,ALMERIA,21,21.8,0.0,17.3,26.2,1.9,13.4,1013.4,1009.8,64.0
5501,2020-06-18,ALMERIA,21,21.8,0.7,17.9,25.6,3.1,13.0,1015.4,1010.0,64.0
5502,2020-06-19,ALMERIA,21,21.6,0.0,18.9,24.2,2.2,12.5,1018.3,1013.1,64.0
5503,2020-06-20,ALMERIA,21,21.9,0.0,18.2,25.6,2.2,13.6,1019.6,1017.3,64.0
5504,2020-06-21,ALMERIA,21,22.6,0.0,18.9,26.4,1.9,13.7,1019.4,1016.4,64.0
5505,2020-06-22,ALMERIA,21,28.2,0.0,20.1,36.3,8.1,13.8,1017.8,1013.2,64.0
5506,2020-06-23,ALMERIA,21,30.2,0.0,25.2,35.1,8.9,13.0,1014.7,1009.6,64.0
5507,2020-06-24,ALMERIA,21,28.6,0.0,22.0,35.2,8.3,10.5,1014.2,1009.2,64.0
5508,2020-06-25,ALMERIA,21,24.4,0.0,20.3,28.5,2.8,13.0,1013.4,1010.8,64.0
5509,2020-06-26,ALMERIA,21,23.2,0.0,20.1,26.4,3.1,13.2,1013.0,1010.0,64.0
5510,2020-06-27,ALMERIA,21,22.8,0.0,19.6,26.0,2.5,12.9,1014.2,1011.1,64.0
5511,2020-06-28,ALMERIA,21,23.5,0.0,19.3,27.7,1.9,13.6,1015.2,1012.7,64.0
5512,2020-06-29,ALMERIA,21,24.7,0.0,21.0,28.4,5.0,12.9,1014.5,1010.3,64.0
5513,2020-06-30,ALMERIA,21,25.8,0.0,22.1,29.5,4.2,10.8,1010.8,1008.4,64.0
5514,2020-07-01,ALMERIA,21,25.2,0.0,21.8,28.7,4.2,11.8,1011.2,1007.9,63.0
5515,2020-07-02,ALMERIA,21,25.5,0.0,20.0,31.0,3.1,13.2,1012.1,1008.5,63.0
5516,2020-07-03,ALMERIA,21,26.6,0.0,20.1,33.1,5.3,13.2,1017.6,1010.8,63.0
5517,2020-07-04,ALMERIA,21,29.2,0.0,23.3,35.0,6.1,13.3,1018.0,1015.3,63.0
5518,2020-07-05,ALMERIA,21,29.9,0.0,23.1,36.7,6.1,13.1,1017.2,1013.6,63.0
5519,2020-07-06,ALMERIA,21,24.5,0.0,21.2,27.8,2.8,13.2,1015.4,1012.4,63.0
5520,2020-07-07,ALMERIA,21,25.0,0.0,20.9,29.2,2.5,12.8,1013.4,1010.9,63.0
5521,2020-07-08,ALMERIA,21,30.8,0.0,23.6,37.9,7.2,11.8,1013.3,1008.2,63.0
5522,2020-07-09,ALMERIA,21,26.4,0.0,23.8,29.1,3.6,12.5,1013.2,1010.0,63.0
5523,2020-07-10,ALMERIA,21,26.2,0.0,22.6,29.9,2.5,12.9,1012.5,1009.7,63.0
5524,2020-07-11,ALMERIA,21,29.4,0.0,23.2,35.5,8.1,12.9,1014.3,1010.3,63.0
5525,2020-07-12,ALMERIA,21,31.2,0.0,27.2,35.2,9.4,7.5,1015.2,1010.3,63.0
5526,2020-07-13,ALMERIA,21,27.6,0.0,25.0,30.1,4.4,12.4,1015.1,1012.9,63.0
5527,2020-07-14,ALMERIA,21,29.0,0.0,24.0,33.9,4.7,9.7,1014.4,1009.0,63.0
5528,2020-07-15,ALMERIA,21,29.2,0.0,24.0,34.4,7.2,13.1,1014.0,1010.2,63.0
5529,2020-07-16,ALMERIA,21,30.4,0.0,25.1,35.7,8.3,13.0,1014.6,1011.2,63.0
5530,2020-07-17,ALMERIA,21,28.3,0.0,23.3,33.3,2.5,12.9,1014.1,1010.8,63.0
5531,2020-07-18,ALMERIA,21,28.5,0.0,23.5,33.5,3.9,12.9,1014.0,1011.4,63.0
5532,2020-07-19,ALMERIA,21,26.2,0.0,23.1,29.3,2.8,11.7,1014.1,1011.2,63.0
5533,2020-07-20,ALMERIA,21,30.5,0.0,23.2,37.8,6.7,12.9,1013.4,1009.8,63.0
5534,2020-07-21,ALMERIA,21,30.8,0.7,25.3,36.4,9.2,10.3,1015.7,1009.2,63.0
5535,2020-07-22,ALMERIA,21,27.2,0.0,24.4,30.1,3.6,12.0,1015.3,1011.6,63.0
5536,2020-07-23,ALMERIA,21,26.4,0.0,23.5,29.2,3.6,12.9,1014.7,1011.4,63.0
5537,2020-07-24,ALMERIA,21,27.2,0.0,24.6,29.8,2.8,12.9,1011.8,1009.6,63.0
5538,2020-07-25,ALMERIA,21,31.4,0.0,24.3,38.5,2.8,12.8,1011.5,1008.0,63.0
5539,2020-07-26,ALMERIA,21,30.6,0.0,24.3,36.9,5.0,12.8,1012.7,1008.6,63.0
5540,2020-07-27,ALMERIA,21,29.2,0.0,26.0,32.4,3.6,10.8,1013.0,1010.3,63.0
5541,2020-07-28,ALMERIA,21,28.0,0.0,24.2,31.9,2.8,10.4,1012.1,1009.1,63.0
5542,2020-07-29,ALMERIA,21,30.6,0.0,24.6,36.6,5.3,11.6,1012.7,1008.5,63.0
5543,2020-07-30,ALMERIA,21,33.2,0.0,26.3,40.2,7.2,11.8,1012.9,1008.7,63.0
5544,2020-07-31,ALMERIA,21,28.4,0.0,26.0,30.8,2.8,9.5,1013.3,1010.6,63.0
5545,2020-08-01,ALMERIA,21,28.2,0.0,25.4,31.0,3.3,7.8,1013.5,1009.8,65.0
5546,2020-08-02,ALMERIA,21,28.4,0.0,24.5,32.4,3.3,11.3,1012.3,1008.6,65.0
5547,2020-08-03,ALMERIA,21,28.0,0.0,25.0,31.1,3.3,11.1,1010.6,1007.8,65.0
5548,2020-08-04,ALMERIA,21,30.2,0.0,25.7,34.6,5.3,11.9,1011.2,1009.2,65.0
5549,2020-08-05,ALMERIA,21,30.2,0.0,24.1,36.4,5.3,12.9,1010.6,1007.7,65.0
5550,2020-08-06,ALMERIA,21,31.0,0.0,25.4,36.5,9.2,12.3,1014.3,1009.8,65.0
5551,2020-08-07,ALMERIA,21,30.6,0.0,23.5,37.7,6.1,12.0,1016.3,1012.6,65.0
5552,2020-08-08,ALMERIA,21,28.2,0.0,24.1,32.2,2.8,11.4,1016.7,1012.9,65.0
5553,2020-08-09,ALMERIA,21,28.0,0.0,24.8,31.3,3.6,12.2,1014.5,1009.3,65.0
5554,2020-08-10,ALMERIA,21,29.5,0.0,26.0,33.0,6.7,4.8,1011.8,1006.0,65.0
5555,2020-08-11,ALMERIA,21,30.6,0.7,26.2,35.0,5.6,7.8,1010.9,1005.0,65.0
5556,2020-08-12,ALMERIA,21,27.0,0.0,24.3,29.7,4.2,11.6,1012.4,1009.4,65.0
5557,2020-08-13,ALMERIA,21,25.6,0.0,21.5,29.6,4.2,12.4,1012.5,1009.5,65.0
5558,2020-08-14,ALMERIA,21,24.4,0.0,19.4,29.3,2.8,12.6,1012.0,1008.8,65.0
5559,2020-08-15,ALMERIA,21,25.4,0.0,20.3,30.4,3.6,12.5,1011.7,1007.0,65.0
5560,2020-08-16,ALMERIA,21,25.8,0.0,22.1,29.6,5.6,12.2,1011.1,1008.0,65.0
5561,2020-08-17,ALMERIA,21,25.0,0.0,21.4,28.7,2.5,12.6,1012.4,1009.3,65.0
5562,2020-08-18,ALMERIA,21,26.2,0.0,21.1,31.2,1.9,12.5,1011.4,1008.6,65.0
5563,2020-08-19,ALMERIA,21,25.6,0.0,20.9,30.2,3.6,11.7,1010.1,1005.7,65.0
5564,2020-08-20,ALMERIA,21,26.2,0.0,22.0,30.4,2.2,10.3,1009.2,1005.3,65.0
5565,2020-08-21,ALMERIA,21,25.8,0.0,22.6,29.0,3.1,11.5,1014.4,1007.7,65.0
5566,2020-08-22,ALMERIA,21,25.2,0.0,20.6,29.7,1.9,12.4,1016.3,1012.7,65.0
5567,2020-08-23,ALMERIA,21,29.8,0.0,24.3,35.4,3.6,12.1,1016.3,1012.8,65.0
5568,2020-08-24,ALMERIA,21,29.6,0.0,24.6,34.5,4.2,12.0,1013.7,1011.3,65.0
5569,2020-08-25,ALMERIA,21,27.4,0.0,23.8,31.1,3.3,12.1,1014.7,1011.7,65.0
5570,2020-08-26,ALMERIA,21,26.1,0.0,21.9,30.3,2.2,10.7,1016.2,1013.7,65.0
5571,2020-08-27,ALMERIA,21,26.0,0.0,21.9,30.0,2.8,11.6,1015.7,1009.5,65.0
5572,2020-08-28,ALMERIA,21,26.4,0.0,22.8,30.1,4.2,10.6,1009.5,1000.0,65.0
5573,2020-08-29,ALMERIA,21,24.2,0.0,21.2,27.1,9.2,11.5,1006.5,997.8,65.0
5574,2020-08-30,ALMERIA,21,26.5,0.0,21.3,31.7,5.6,9.1,1013.7,1006.4,65.0
5575,2020-08-31,ALMERIA,21,25.6,0.0,20.4,30.7,5.3,11.6,1015.8,1012.6,65.0
5576,2020-09-01,ALMERIA,21,24.6,0.0,19.6,29.5,2.8,4.8,1013.3,1008.7,66.0
5577,2020-09-02,ALMERIA,21,25.0,0.0,20.9,29.1,3.6,10.2,1016.3,1010.3,66.0
5578,2020-09-03,ALMERIA,21,26.8,0.0,21.5,32.0,8.1,11.6,1020.0,1016.0,66.0
5579,2020-09-04,ALMERIA,21,27.0,0.0,21.3,32.7,8.6,11.5,1020.0,1016.6,66.0
5580,2020-09-05,ALMERIA,21,25.8,0.0,20.2,31.3,4.2,11.4,1018.5,1014.0,66.0
5581,2020-09-06,ALMERIA,21,26.2,0.0,20.5,32.0,4.2,11.2,1015.0,1012.3,66.0
5582,2020-09-07,ALMERIA,21,23.9,0.0,20.3,27.5,2.2,8.8,1016.7,1012.1,66.0
5583,2020-09-08,ALMERIA,21,26.3,0.0,22.3,30.3,8.1,7.6,1019.0,1016.1,66.0
5584,2020-09-09,ALMERIA,21,24.2,0.0,19.5,29.0,3.9,11.0,1018.5,1016.0,66.0
5585,2020-09-10,ALMERIA,21,22.8,0.0,18.4,27.3,1.9,11.0,1017.5,1013.1,66.0
5586,2020-09-11,ALMERIA,21,24.5,0.0,19.9,29.1,2.8,10.8,1013.6,1010.6,66.0
5587,2020-09-12,ALMERIA,21,28.5,0.0,22.3,34.7,7.8,10.4,1017.3,1011.9,66.0
5588,2020-09-13,ALMERIA,21,29.3,0.0,25.1,33.5,6.7,5.8,1019.5,1015.5,66.0
5589,2020-09-14,ALMERIA,21,29.2,0.0,24.2,34.3,7.2,5.8,1019.6,1015.7,66.0
5590,2020-09-15,ALMERIA,21,27.6,0.0,22.5,32.6,4.4,10.5,1019.4,1016.2,66.0
5591,2020-09-16,ALMERIA,21,24.6,0.0,21.0,28.2,3.3,8.9,1017.7,1012.6,66.0
5592,2020-09-17,ALMERIA,21,26.9,2.2,23.6,30.2,2.8,6.5,1014.9,1009.7,66.0
5593,2020-09-18,ALMERIA,21,24.2,6.1,19.9,28.5,1.9,5.0,1015.7,1011.1,66.0
5594,2020-09-19,ALMERIA,21,23.6,0.0,20.2,26.9,6.7,10.2,1015.3,1011.7,66.0
5595,2020-09-20,ALMERIA,21,22.8,0.0,19.2,26.5,3.3,10.1,1015.8,1013.0,66.0
5596,2020-09-21,ALMERIA,21,23.4,0.0,20.4,26.4,1.9,6.9,1015.0,1012.8,66.0
5597,2020-09-22,ALMERIA,21,23.0,0.0,19.4,26.6,1.1,9.0,1013.8,1010.3,66.0
5598,2020-09-23,ALMERIA,21,24.2,0.0,21.4,26.9,3.9,4.9,1012.2,1008.9,66.0
5599,2020-09-24,ALMERIA,21,23.9,0.0,20.7,27.1,1.4,7.2,1013.6,1011.1,66.0
5600,2020-09-25,ALMERIA,21,25.6,0.0,21.2,30.1,4.4,10.1,1016.4,1011.8,66.0
5601,2020-09-26,ALMERIA,21,22.1,0.0,18.5,25.7,4.2,9.9,1016.7,1010.3,66.0
5602,2020-09-27,ALMERIA,21,21.6,0.0,16.9,26.3,1.4,10.7,1012.4,1007.7,66.0
5603,2020-09-28,ALMERIA,21,21.2,0.0,17.1,25.3,2.2,10.7,1014.5,1011.6,66.0
5604,2020-09-29,ALMERIA,21,24.4,0.0,18.7,30.1,6.9,10.6,1015.0,1012.0,66.0
5605,2020-09-30,ALMERIA,21,22.0,0.0,18.7,25.3,2.8,7.3,1014.8,1011.2,66.0
5606,2020-10-01,ALMERIA,21,21.8,0.0,18.4,25.3,3.9,8.6,1011.2,1003.9,68.0
5607,2020-10-02,ALMERIA,21,20.6,0.0,18.1,23.2,15.3,2.6,1004.0,994.6,68.0
5608,2020-10-03,ALMERIA,21,19.0,0.0,14.5,23.6,2.2,10.5,1009.7,1001.4,68.0
5609,2020-10-04,ALMERIA,21,16.2,0.0,11.7,20.8,3.1,10.2,1010.5,1007.0,68.0
5610,2020-10-05,ALMERIA,21,19.2,0.0,15.2,23.3,2.5,9.2,1019.5,1009.7,68.0
5611,2020-10-06,ALMERIA,21,20.0,0.0,15.9,24.1,3.3,10.7,1020.9,1018.7,68.0
5612,2020-10-07,ALMERIA,21,19.2,0.0,14.4,23.9,1.9,10.5,1020.0,1017.5,66.0
5613,2020-10-08,ALMERIA,21,24.6,0.0,17.5,31.6,6.4,10.2,1020.6,1017.3,68.0
5614,2020-10-09,ALMERIA,21,21.0,0.0,18.2,23.7,3.6,8.5,1020.7,1018.4,68.0
5615,2020-10-10,ALMERIA,21,21.0,0.0,17.1,24.8,1.7,8.6,1020.2,1017.3,68.0
5616,2020-10-11,ALMERIA,21,19.9,0.0,17.1,22.7,1.7,2.9,1019.2,1017.0,68.0
5617,2020-10-12,ALMERIA,21,17.9,0.0,13.1,22.7,2.2,10.4,1019.7,1017.4,68.0
5618,2020-10-13,ALMERIA,21,18.0,0.0,13.7,22.3,,10.6,1017.9,1010.1,68.0
5619,2020-10-14,ALMERIA,21,18.5,0.0,13.3,23.7,4.7,9.8,1012.1,1004.3,66.0
5620,2020-10-15,ALMERIA,21,19.2,0.0,14.8,23.5,3.6,10.0,1014.2,1012.1,68.0
5621,2020-10-16,ALMERIA,21,18.6,0.0,13.3,23.8,3.6,9.9,1015.9,1013.6,68.0
5622,2020-10-17,ALMERIA,21,17.0,0.0,12.8,21.3,3.6,9.9,1016.6,1014.2,68.0
5623,2020-10-18,ALMERIA,21,19.6,0.0,12.5,26.8,5.3,10.0,1018.8,1016.0,68.0
5624,2020-10-19,ALMERIA,21,20.8,0.0,14.4,27.1,6.4,9.4,1018.6,1015.1,68.0
5625,2020-10-20,ALMERIA,21,21.4,0.0,15.3,27.6,3.1,4.6,1015.4,1005.6,68.0
5626,2020-10-21,ALMERIA,21,21.4,0.1,18.8,24.0,4.7,7.7,1011.6,1005.8,66.0
5627,2020-10-22,ALMERIA,21,20.4,1.0,17.9,22.8,3.9,0.0,1016.3,1008.8,68.0
5628,2020-10-23,ALMERIA,21,17.8,0.0,13.7,22.0,5.8,8.4,1022.6,1016.2,68.0
5629,2020-10-24,ALMERIA,21,17.5,0.0,13.3,21.7,4.7,9.9,1024.3,1020.2,68.0
5630,2020-10-25,ALMERIA,21,15.9,0.0,10.5,21.3,6.4,9.8,1020.2,1011.2,68.0
5631,2020-10-26,ALMERIA,21,17.8,0.0,14.5,21.0,4.4,8.1,1018.3,1009.7,68.0
5632,2020-10-27,ALMERIA,21,16.1,0.0,11.8,20.4,5.0,9.7,1018.7,1016.3,68.0
