,fecha,provincia,poblacion,num_casos
1476,2020-05-10,GRANADA,914678.0,1.0
1477,2020-05-10,HUELVA,521870.0,0.0
1478,2020-05-10,JAEN,633564.0,10.0
1479,2020-05-10,LA_CORUÑA,1119596.0,7.0
1480,2020-05-10,LUGO,329587.0,0.0
1481,2020-05-10,MADRID,6663394.0,57.0
1482,2020-05-10,MALAGA,1661785.0,3.0
1483,2020-05-10,ORENSE,307651.0,5.0
1484,2020-05-10,PALENCIA,160980.0,6.0
1485,2020-05-10,PONTEVEDRA,942665.0,3.0
1486,2020-05-10,SALAMANCA,330119.0,0.0
1487,2020-05-10,SEVILLA,1942389.0,0.0
1488,2020-05-10,VALENCIA,2565124.0,6.0
1489,2020-05-10,ZAMORA,172539.0,1.0
1490,2020-05-10,ZARAGOZA,964693.0,13.0
1491,2020-05-11,ALICANTE,1858683.0,5.0
1492,2020-05-11,ALMERIA,716820.0,2.0
1493,2020-05-11,BADAJOZ,673559.0,3.0
1494,2020-05-11,CADIZ,1240155.0,0.0
1495,2020-05-11,CIUDAD_REAL,495761.0,6.0
1496,2020-05-11,CORDOBA,782979.0,0.0
1497,2020-05-11,GRANADA,914678.0,4.0
1498,2020-05-11,HUELVA,521870.0,2.0
1499,2020-05-11,JAEN,633564.0,8.0
1500,2020-05-11,LA_CORUÑA,1119596.0,3.0
1501,2020-05-11,LUGO,329587.0,0.0
1502,2020-05-11,MADRID,6663394.0,219.0
1503,2020-05-11,MALAGA,1661785.0,4.0
1504,2020-05-11,ORENSE,307651.0,0.0
1505,2020-05-11,PALENCIA,160980.0,4.0
1506,2020-05-11,PONTEVEDRA,942665.0,1.0
1507,2020-05-11,SALAMANCA,330119.0,5.0
1508,2020-05-11,SEVILLA,1942389.0,3.0
1509,2020-05-11,VALENCIA,2565124.0,12.0
1510,2020-05-11,ZAMORA,172539.0,2.0
1511,2020-05-11,ZARAGOZA,964693.0,7.0
1512,2020-05-12,ALICANTE,1858683.0,9.0
1513,2020-05-12,ALMERIA,716820.0,0.0
1514,2020-05-12,BADAJOZ,673559.0,5.0
1515,2020-05-12,CADIZ,1240155.0,5.0
1516,2020-05-12,CIUDAD_REAL,495761.0,22.0
1517,2020-05-12,CORDOBA,782979.0,1.0
1518,2020-05-12,GRANADA,914678.0,4.0
1519,2020-05-12,HUELVA,521870.0,0.0
1520,2020-05-12,JAEN,633564.0,3.0
1521,2020-05-12,LA_CORUÑA,1119596.0,11.0
1522,2020-05-12,LUGO,329587.0,0.0
1523,2020-05-12,MADRID,6663394.0,245.0
1524,2020-05-12,MALAGA,1661785.0,4.0
1525,2020-05-12,ORENSE,307651.0,3.0
1526,2020-05-12,PALENCIA,160980.0,0.0
1527,2020-05-12,PONTEVEDRA,942665.0,5.0
1528,2020-05-12,SALAMANCA,330119.0,2.0
1529,2020-05-12,SEVILLA,1942389.0,4.0
1530,2020-05-12,VALENCIA,2565124.0,17.0
1531,2020-05-12,ZAMORA,172539.0,1.0
1532,2020-05-12,ZARAGOZA,964693.0,17.0
1533,2020-05-13,ALICANTE,1858683.0,6.0
1534,2020-05-13,ALMERIA,716820.0,3.0
1535,2020-05-13,BADAJOZ,673559.0,4.0
1536,2020-05-13,CADIZ,1240155.0,2.0
1537,2020-05-13,CIUDAD_REAL,495761.0,41.0
1538,2020-05-13,CORDOBA,782979.0,3.0
1539,2020-05-13,GRANADA,914678.0,4.0
1540,2020-05-13,HUELVA,521870.0,0.0
1541,2020-05-13,JAEN,633564.0,3.0
1542,2020-05-13,LA_CORUÑA,1119596.0,6.0
1543,2020-05-13,LUGO,329587.0,1.0
1544,2020-05-13,MADRID,6663394.0,230.0
1545,2020-05-13,MALAGA,1661785.0,1.0
1546,2020-05-13,ORENSE,307651.0,2.0
1547,2020-05-13,PALENCIA,160980.0,14.0
1548,2020-05-13,PONTEVEDRA,942665.0,4.0
1549,2020-05-13,SALAMANCA,330119.0,5.0
1550,2020-05-13,SEVILLA,1942389.0,2.0
1551,2020-05-13,VALENCIA,2565124.0,15.0
1552,2020-05-13,ZAMORA,172539.0,16.0
1553,2020-05-13,ZARAGOZA,964693.0,10.0
1554,2020-05-14,ALICANTE,1858683.0,11.0
1555,2020-05-14,ALMERIA,716820.0,4.0
1556,2020-05-14,BADAJOZ,673559.0,2.0
1557,2020-05-14,CADIZ,1240155.0,3.0
1558,2020-05-14,CIUDAD_REAL,495761.0,18.0
1559,2020-05-14,CORDOBA,782979.0,0.0
1560,2020-05-14,GRANADA,914678.0,2.0
1561,2020-05-14,HUELVA,521870.0,0.0
1562,2020-05-14,JAEN,633564.0,2.0
1563,2020-05-14,LA_CORUÑA,1119596.0,2.0
1564,2020-05-14,LUGO,329587.0,0.0
1565,2020-05-14,MADRID,6663394.0,248.0
1566,2020-05-14,MALAGA,1661785.0,3.0
1567,2020-05-14,ORENSE,307651.0,2.0
1568,2020-05-14,PALENCIA,160980.0,4.0
1569,2020-05-14,PONTEVEDRA,942665.0,0.0
1570,2020-05-14,SALAMANCA,330119.0,8.0
1571,2020-05-14,SEVILLA,1942389.0,3.0
1572,2020-05-14,VALENCIA,2565124.0,18.0
1573,2020-05-14,ZAMORA,172539.0,9.0
1574,2020-05-14,ZARAGOZA,964693.0,14.0
1575,2020-05-15,ALICANTE,1858683.0,8.0
1576,2020-05-15,ALMERIA,716820.0,2.0
1577,2020-05-15,BADAJOZ,673559.0,4.0
1578,2020-05-15,CADIZ,1240155.0,1.0
1579,2020-05-15,CIUDAD_REAL,495761.0,22.0
1580,2020-05-15,CORDOBA,782979.0,2.0
1581,2020-05-15,GRANADA,914678.0,6.0
1582,2020-05-15,HUELVA,521870.0,1.0
1583,2020-05-15,JAEN,633564.0,10.0
1584,2020-05-15,LA_CORUÑA,1119596.0,4.0
1585,2020-05-15,LUGO,329587.0,1.0
1586,2020-05-15,MADRID,6663394.0,192.0
1587,2020-05-15,MALAGA,1661785.0,4.0
1588,2020-05-15,ORENSE,307651.0,4.0
1589,2020-05-15,PALENCIA,160980.0,8.0
1590,2020-05-15,PONTEVEDRA,942665.0,0.0
1591,2020-05-15,SALAMANCA,330119.0,9.0
1592,2020-05-15,SEVILLA,1942389.0,9.0
1593,2020-05-15,VALENCIA,2565124.0,14.0
1594,2020-05-15,ZAMORA,172539.0,4.0
1595,2020-05-15,ZARAGOZA,964693.0,17.0
1596,2020-05-16,ALICANTE,1858683.0,14.0
1597,2020-05-16,ALMERIA,716820.0,0.0
1598,2020-05-16,BADAJOZ,673559.0,1.0
1599,2020-05-16,CADIZ,1240155.0,1.0
1600,2020-05-16,CIUDAD_REAL,495761.0,10.0
1601,2020-05-16,CORDOBA,782979.0,0.0
1602,2020-05-16,GRANADA,914678.0,1.0
1603,2020-05-16,HUELVA,521870.0,0.0
1604,2020-05-16,JAEN,633564.0,4.0
1605,2020-05-16,LA_CORUÑA,1119596.0,2.0
1606,2020-05-16,LUGO,329587.0,0.0
1607,2020-05-16,MADRID,6663394.0,32.0
1608,2020-05-16,MALAGA,1661785.0,1.0
1609,2020-05-16,ORENSE,307651.0,0.0
1610,2020-05-16,PALENCIA,160980.0,5.0
1611,2020-05-16,PONTEVEDRA,942665.0,3.0
1612,2020-05-16,SALAMANCA,330119.0,2.0
1613,2020-05-16,SEVILLA,1942389.0,1.0
1614,2020-05-16,VALENCIA,2565124.0,13.0
1615,2020-05-16,ZAMORA,172539.0,0.0
1616,2020-05-16,ZARAGOZA,964693.0,7.0
1617,2020-05-17,ALICANTE,1858683.0,6.0
1618,2020-05-17,ALMERIA,716820.0,1.0
1619,2020-05-17,BADAJOZ,673559.0,1.0
1620,2020-05-17,CADIZ,1240155.0,0.0
1621,2020-05-17,CIUDAD_REAL,495761.0,9.0
1622,2020-05-17,CORDOBA,782979.0,1.0
1623,2020-05-17,GRANADA,914678.0,1.0
1624,2020-05-17,HUELVA,521870.0,0.0
1625,2020-05-17,JAEN,633564.0,1.0
1626,2020-05-17,LA_CORUÑA,1119596.0,2.0
1627,2020-05-17,LUGO,329587.0,0.0
1628,2020-05-17,MADRID,6663394.0,49.0
1629,2020-05-17,MALAGA,1661785.0,1.0
1630,2020-05-17,ORENSE,307651.0,0.0
1631,2020-05-17,PALENCIA,160980.0,1.0
1632,2020-05-17,PONTEVEDRA,942665.0,0.0
1633,2020-05-17,SALAMANCA,330119.0,1.0
1634,2020-05-17,SEVILLA,1942389.0,1.0
1635,2020-05-17,VALENCIA,2565124.0,5.0
1636,2020-05-17,ZAMORA,172539.0,0.0
1637,2020-05-17,ZARAGOZA,964693.0,5.0
1638,2020-05-18,ALICANTE,1858683.0,4.0
1639,2020-05-18,ALMERIA,716820.0,0.0
1640,2020-05-18,BADAJOZ,673559.0,2.0
1641,2020-05-18,CADIZ,1240155.0,1.0
1642,2020-05-18,CIUDAD_REAL,495761.0,23.0
1643,2020-05-18,CORDOBA,782979.0,2.0
1644,2020-05-18,GRANADA,914678.0,1.0
1645,2020-05-18,HUELVA,521870.0,1.0
1646,2020-05-18,JAEN,633564.0,8.0
1647,2020-05-18,LA_CORUÑA,1119596.0,4.0
1648,2020-05-18,LUGO,329587.0,0.0
1649,2020-05-18,MADRID,6663394.0,150.0
1650,2020-05-18,MALAGA,1661785.0,2.0
1651,2020-05-18,ORENSE,307651.0,0.0
1652,2020-05-18,PALENCIA,160980.0,1.0
1653,2020-05-18,PONTEVEDRA,942665.0,2.0
1654,2020-05-18,SALAMANCA,330119.0,5.0
1655,2020-05-18,SEVILLA,1942389.0,1.0
1656,2020-05-18,VALENCIA,2565124.0,8.0
1657,2020-05-18,ZAMORA,172539.0,2.0
1658,2020-05-18,ZARAGOZA,964693.0,12.0
1659,2020-05-19,ALICANTE,1858683.0,6.0
1660,2020-05-19,ALMERIA,716820.0,0.0
1661,2020-05-19,BADAJOZ,673559.0,0.0
1662,2020-05-19,CADIZ,1240155.0,3.0
1663,2020-05-19,CIUDAD_REAL,495761.0,36.0
1664,2020-05-19,CORDOBA,782979.0,0.0
1665,2020-05-19,GRANADA,914678.0,3.0
1666,2020-05-19,HUELVA,521870.0,0.0
1667,2020-05-19,JAEN,633564.0,2.0
1668,2020-05-19,LA_CORUÑA,1119596.0,7.0
1669,2020-05-19,LUGO,329587.0,0.0
1670,2020-05-19,MADRID,6663394.0,202.0
1671,2020-05-19,MALAGA,1661785.0,5.0
1672,2020-05-19,ORENSE,307651.0,6.0
1673,2020-05-19,PALENCIA,160980.0,15.0
1674,2020-05-19,PONTEVEDRA,942665.0,2.0
1675,2020-05-19,SALAMANCA,330119.0,14.0
1676,2020-05-19,SEVILLA,1942389.0,3.0
1677,2020-05-19,VALENCIA,2565124.0,16.0
1678,2020-05-19,ZAMORA,172539.0,1.0
1679,2020-05-19,ZARAGOZA,964693.0,10.0
1680,2020-05-20,ALICANTE,1858683.0,12.0
1681,2020-05-20,ALMERIA,716820.0,1.0
1682,2020-05-20,BADAJOZ,673559.0,1.0
1683,2020-05-20,CADIZ,1240155.0,7.0
1684,2020-05-20,CIUDAD_REAL,495761.0,8.0
1685,2020-05-20,CORDOBA,782979.0,2.0
1686,2020-05-20,GRANADA,914678.0,3.0
1687,2020-05-20,HUELVA,521870.0,0.0
1688,2020-05-20,JAEN,633564.0,11.0
1689,2020-05-20,LA_CORUÑA,1119596.0,8.0
1690,2020-05-20,LUGO,329587.0,1.0
1691,2020-05-20,MADRID,6663394.0,203.0
1692,2020-05-20,MALAGA,1661785.0,3.0
1693,2020-05-20,ORENSE,307651.0,0.0
1694,2020-05-20,PALENCIA,160980.0,6.0
1695,2020-05-20,PONTEVEDRA,942665.0,1.0
1696,2020-05-20,SALAMANCA,330119.0,1.0
1697,2020-05-20,SEVILLA,1942389.0,2.0
1698,2020-05-20,VALENCIA,2565124.0,19.0
1699,2020-05-20,ZAMORA,172539.0,1.0
1700,2020-05-20,ZARAGOZA,964693.0,15.0
1701,2020-05-21,ALICANTE,1858683.0,4.0
1702,2020-05-21,ALMERIA,716820.0,1.0
1703,2020-05-21,BADAJOZ,673559.0,1.0
1704,2020-05-21,CADIZ,1240155.0,1.0
1705,2020-05-21,CIUDAD_REAL,495761.0,8.0
1706,2020-05-21,CORDOBA,782979.0,0.0
1707,2020-05-21,GRANADA,914678.0,5.0
1708,2020-05-21,HUELVA,521870.0,0.0
1709,2020-05-21,JAEN,633564.0,2.0
1710,2020-05-21,LA_CORUÑA,1119596.0,13.0
1711,2020-05-21,LUGO,329587.0,0.0
1712,2020-05-21,MADRID,6663394.0,178.0
1713,2020-05-21,MALAGA,1661785.0,1.0
1714,2020-05-21,ORENSE,307651.0,1.0
1715,2020-05-21,PALENCIA,160980.0,1.0
1716,2020-05-21,PONTEVEDRA,942665.0,0.0
1717,2020-05-21,SALAMANCA,330119.0,17.0
1718,2020-05-21,SEVILLA,1942389.0,2.0
1719,2020-05-21,VALENCIA,2565124.0,15.0
1720,2020-05-21,ZAMORA,172539.0,1.0
1721,2020-05-21,ZARAGOZA,964693.0,8.0
1722,2020-05-22,ALICANTE,1858683.0,15.0
1723,2020-05-22,ALMERIA,716820.0,1.0
1724,2020-05-22,BADAJOZ,673559.0,3.0
1725,2020-05-22,CADIZ,1240155.0,0.0
1726,2020-05-22,CIUDAD_REAL,495761.0,29.0
1727,2020-05-22,CORDOBA,782979.0,0.0
1728,2020-05-22,GRANADA,914678.0,2.0
1729,2020-05-22,HUELVA,521870.0,1.0
1730,2020-05-22,JAEN,633564.0,4.0
1731,2020-05-22,LA_CORUÑA,1119596.0,5.0
1732,2020-05-22,LUGO,329587.0,2.0
1733,2020-05-22,MADRID,6663394.0,109.0
1734,2020-05-22,MALAGA,1661785.0,3.0
1735,2020-05-22,ORENSE,307651.0,3.0
1736,2020-05-22,PALENCIA,160980.0,8.0
1737,2020-05-22,PONTEVEDRA,942665.0,0.0
1738,2020-05-22,SALAMANCA,330119.0,21.0
1739,2020-05-22,SEVILLA,1942389.0,2.0
1740,2020-05-22,VALENCIA,2565124.0,12.0
1741,2020-05-22,ZAMORA,172539.0,1.0
1742,2020-05-22,ZARAGOZA,964693.0,3.0
1743,2020-05-23,ALICANTE,1858683.0,2.0
1744,2020-05-23,ALMERIA,716820.0,1.0
1745,2020-05-23,BADAJOZ,673559.0,0.0
1746,2020-05-23,CADIZ,1240155.0,0.0
1747,2020-05-23,CIUDAD_REAL,495761.0,11.0
1748,2020-05-23,CORDOBA,782979.0,0.0
1749,2020-05-23,GRANADA,914678.0,2.0
1750,2020-05-23,HUELVA,521870.0,0.0
1751,2020-05-23,JAEN,633564.0,1.0
1752,2020-05-23,LA_CORUÑA,1119596.0,5.0
1753,2020-05-23,LUGO,329587.0,0.0
1754,2020-05-23,MADRID,6663394.0,41.0
1755,2020-05-23,MALAGA,1661785.0,2.0
1756,2020-05-23,ORENSE,307651.0,6.0
1757,2020-05-23,PALENCIA,160980.0,1.0
1758,2020-05-23,PONTEVEDRA,942665.0,0.0
1759,2020-05-23,SALAMANCA,330119.0,5.0
1760,2020-05-23,SEVILLA,1942389.0,1.0
1761,2020-05-23,VALENCIA,2565124.0,5.0
1762,2020-05-23,ZAMORA,172539.0,0.0
1763,2020-05-23,ZARAGOZA,964693.0,11.0
1764,2020-05-24,ALICANTE,1858683.0,3.0
1765,2020-05-24,ALMERIA,716820.0,1.0
1766,2020-05-24,BADAJOZ,673559.0,0.0
1767,2020-05-24,CADIZ,1240155.0,0.0
1768,2020-05-24,CIUDAD_REAL,495761.0,6.0
1769,2020-05-24,CORDOBA,782979.0,0.0
1770,2020-05-24,GRANADA,914678.0,0.0
1771,2020-05-24,HUELVA,521870.0,0.0
1772,2020-05-24,JAEN,633564.0,1.0
1773,2020-05-24,LA_CORUÑA,1119596.0,1.0
1774,2020-05-24,LUGO,329587.0,0.0
1775,2020-05-24,MADRID,6663394.0,16.0
1776,2020-05-24,MALAGA,1661785.0,1.0
1777,2020-05-24,ORENSE,307651.0,0.0
1778,2020-05-24,PALENCIA,160980.0,0.0
1779,2020-05-24,PONTEVEDRA,942665.0,0.0
1780,2020-05-24,SALAMANCA,330119.0,0.0
1781,2020-05-24,SEVILLA,1942389.0,0.0
1782,2020-05-24,VALENCIA,2565124.0,16.0
1783,2020-05-24,ZAMORA,172539.0,0.0
1784,2020-05-24,ZARAGOZA,964693.0,1.0
1785,2020-05-25,ALICANTE,1858683.0,2.0
1786,2020-05-25,ALMERIA,716820.0,0.0
1787,2020-05-25,BADAJOZ,673559.0,1.0
1788,2020-05-25,CADIZ,1240155.0,2.0
1789,2020-05-25,CIUDAD_REAL,495761.0,12.0
1790,2020-05-25,CORDOBA,782979.0,1.0
1791,2020-05-25,GRANADA,914678.0,0.0
1792,2020-05-25,HUELVA,521870.0,0.0
1793,2020-05-25,JAEN,633564.0,1.0
1794,2020-05-25,LA_CORUÑA,1119596.0,1.0
1795,2020-05-25,LUGO,329587.0,1.0
1796,2020-05-25,MADRID,6663394.0,107.0
1797,2020-05-25,MALAGA,1661785.0,4.0
1798,2020-05-25,ORENSE,307651.0,0.0
1799,2020-05-25,PALENCIA,160980.0,3.0
1800,2020-05-25,PONTEVEDRA,942665.0,1.0
1801,2020-05-25,SALAMANCA,330119.0,4.0
1802,2020-05-25,SEVILLA,1942389.0,0.0
1803,2020-05-25,VALENCIA,2565124.0,3.0
1804,2020-05-25,ZAMORA,172539.0,0.0
1805,2020-05-25,ZARAGOZA,964693.0,14.0
1806,2020-05-26,ALICANTE,1858683.0,9.0
1807,2020-05-26,ALMERIA,716820.0,2.0
1808,2020-05-26,BADAJOZ,673559.0,1.0
1809,2020-05-26,CADIZ,1240155.0,2.0
1810,2020-05-26,CIUDAD_REAL,495761.0,26.0
1811,2020-05-26,CORDOBA,782979.0,1.0
1812,2020-05-26,GRANADA,914678.0,0.0
1813,2020-05-26,HUELVA,521870.0,0.0
1814,2020-05-26,JAEN,633564.0,1.0
1815,2020-05-26,LA_CORUÑA,1119596.0,3.0
1816,2020-05-26,LUGO,329587.0,0.0
1817,2020-05-26,MADRID,6663394.0,207.0
1818,2020-05-26,MALAGA,1661785.0,0.0
1819,2020-05-26,ORENSE,307651.0,0.0
1820,2020-05-26,PALENCIA,160980.0,6.0
1821,2020-05-26,PONTEVEDRA,942665.0,0.0
1822,2020-05-26,SALAMANCA,330119.0,19.0
1823,2020-05-26,SEVILLA,1942389.0,2.0
1824,2020-05-26,VALENCIA,2565124.0,3.0
1825,2020-05-26,ZAMORA,172539.0,1.0
1826,2020-05-26,ZARAGOZA,964693.0,9.0
1827,2020-05-27,ALICANTE,1858683.0,5.0
1828,2020-05-27,ALMERIA,716820.0,3.0
1829,2020-05-27,BADAJOZ,673559.0,0.0
1830,2020-05-27,CADIZ,1240155.0,3.0
1831,2020-05-27,CIUDAD_REAL,495761.0,30.0
1832,2020-05-27,CORDOBA,782979.0,1.0
1833,2020-05-27,GRANADA,914678.0,2.0
1834,2020-05-27,HUELVA,521870.0,0.0
1835,2020-05-27,JAEN,633564.0,0.0
1836,2020-05-27,LA_CORUÑA,1119596.0,1.0
1837,2020-05-27,LUGO,329587.0,1.0
1838,2020-05-27,MADRID,6663394.0,150.0
1839,2020-05-27,MALAGA,1661785.0,5.0
1840,2020-05-27,ORENSE,307651.0,2.0
1841,2020-05-27,PALENCIA,160980.0,1.0
1842,2020-05-27,PONTEVEDRA,942665.0,0.0
1843,2020-05-27,SALAMANCA,330119.0,11.0
1844,2020-05-27,SEVILLA,1942389.0,0.0
1845,2020-05-27,VALENCIA,2565124.0,11.0
1846,2020-05-27,ZAMORA,172539.0,2.0
1847,2020-05-27,ZARAGOZA,964693.0,10.0
1848,2020-05-28,ALICANTE,1858683.0,6.0
1849,2020-05-28,ALMERIA,716820.0,3.0
1850,2020-05-28,BADAJOZ,673559.0,1.0
1851,2020-05-28,CADIZ,1240155.0,2.0
1852,2020-05-28,CIUDAD_REAL,495761.0,26.0
1853,2020-05-28,CORDOBA,782979.0,0.0
1854,2020-05-28,GRANADA,914678.0,3.0
1855,2020-05-28,HUELVA,521870.0,0.0
1856,2020-05-28,JAEN,633564.0,2.0
1857,2020-05-28,LA_CORUÑA,1119596.0,0.0
1858,2020-05-28,LUGO,329587.0,1.0
1859,2020-05-28,MADRID,6663394.0,159.0
1860,2020-05-28,MALAGA,1661785.0,2.0
1861,2020-05-28,ORENSE,307651.0,0.0
1862,2020-05-28,PALENCIA,160980.0,5.0
1863,2020-05-28,PONTEVEDRA,942665.0,0.0
1864,2020-05-28,SALAMANCA,330119.0,25.0
1865,2020-05-28,SEVILLA,1942389.0,0.0
1866,2020-05-28,VALENCIA,2565124.0,4.0
1867,2020-05-28,ZAMORA,172539.0,2.0
1868,2020-05-28,ZARAGOZA,964693.0,8.0
1869,2020-05-29,ALICANTE,1858683.0,6.0
1870,2020-05-29,ALMERIA,716820.0,1.0
1871,2020-05-29,BADAJOZ,673559.0,0.0
1872,2020-05-29,CADIZ,1240155.0,1.0
1873,2020-05-29,CIUDAD_REAL,495761.0,18.0
1874,2020-05-29,CORDOBA,782979.0,2.0
1875,2020-05-29,GRANADA,914678.0,2.0
1876,2020-05-29,HUELVA,521870.0,0.0
1877,2020-05-29,JAEN,633564.0,1.0
1878,2020-05-29,LA_CORUÑA,1119596.0,1.0
1879,2020-05-29,LUGO,329587.0,0.0
1880,2020-05-29,MADRID,6663394.0,181.0
1881,2020-05-29,MALAGA,1661785.0,5.0
1882,2020-05-29,ORENSE,307651.0,1.0
1883,2020-05-29,PALENCIA,160980.0,4.0
1884,2020-05-29,PONTEVEDRA,942665.0,3.0
1885,2020-05-29,SALAMANCA,330119.0,11.0
1886,2020-05-29,SEVILLA,1942389.0,2.0
1887,2020-05-29,VALENCIA,2565124.0,12.0
1888,2020-05-29,ZAMORA,172539.0,2.0
1889,2020-05-29,ZARAGOZA,964693.0,7.0
1890,2020-05-30,ALICANTE,1858683.0,3.0
1891,2020-05-30,ALMERIA,716820.0,2.0
1892,2020-05-30,BADAJOZ,673559.0,1.0
1893,2020-05-30,CADIZ,1240155.0,3.0
1894,2020-05-30,CIUDAD_REAL,495761.0,18.0
1895,2020-05-30,CORDOBA,782979.0,0.0
1896,2020-05-30,GRANADA,914678.0,1.0
1897,2020-05-30,HUELVA,521870.0,0.0
1898,2020-05-30,JAEN,633564.0,3.0
1899,2020-05-30,LA_CORUÑA,1119596.0,3.0
1900,2020-05-30,LUGO,329587.0,0.0
1901,2020-05-30,MADRID,6663394.0,44.0
1902,2020-05-30,MALAGA,1661785.0,5.0
1903,2020-05-30,ORENSE,307651.0,0.0
1904,2020-05-30,PALENCIA,160980.0,7.0
1905,2020-05-30,PONTEVEDRA,942665.0,0.0
1906,2020-05-30,SALAMANCA,330119.0,5.0
1907,2020-05-30,SEVILLA,1942389.0,0.0
1908,2020-05-30,VALENCIA,2565124.0,7.0
1909,2020-05-30,ZAMORA,172539.0,2.0
1910,2020-05-30,ZARAGOZA,964693.0,6.0
1911,2020-05-31,ALICANTE,1858683.0,0.0
1912,2020-05-31,ALMERIA,716820.0,2.0
1913,2020-05-31,BADAJOZ,673559.0,0.0
1914,2020-05-31,CADIZ,1240155.0,4.0
1915,2020-05-31,CIUDAD_REAL,495761.0,9.0
1916,2020-05-31,CORDOBA,782979.0,0.0
1917,2020-05-31,GRANADA,914678.0,0.0
1918,2020-05-31,HUELVA,521870.0,1.0
1919,2020-05-31,JAEN,633564.0,2.0
1920,2020-05-31,LA_CORUÑA,1119596.0,0.0
1921,2020-05-31,LUGO,329587.0,0.0
1922,2020-05-31,MADRID,6663394.0,43.0
1923,2020-05-31,MALAGA,1661785.0,1.0
1924,2020-05-31,ORENSE,307651.0,0.0
1925,2020-05-31,PALENCIA,160980.0,2.0
1926,2020-05-31,PONTEVEDRA,942665.0,0.0
1927,2020-05-31,SALAMANCA,330119.0,4.0
1928,2020-05-31,SEVILLA,1942389.0,0.0
1929,2020-05-31,VALENCIA,2565124.0,5.0
1930,2020-05-31,ZAMORA,172539.0,0.0
1931,2020-05-31,ZARAGOZA,964693.0,2.0
1932,2020-06-01,ALICANTE,1858683.0,2.0
1933,2020-06-01,ALMERIA,716820.0,4.0
1934,2020-06-01,BADAJOZ,673559.0,0.0
1935,2020-06-01,CADIZ,1240155.0,0.0
1936,2020-06-01,CIUDAD_REAL,495761.0,10.0
1937,2020-06-01,CORDOBA,782979.0,4.0
1938,2020-06-01,GRANADA,914678.0,1.0
1939,2020-06-01,HUELVA,521870.0,3.0
1940,2020-06-01,JAEN,633564.0,2.0
1941,2020-06-01,LA_CORUÑA,1119596.0,0.0
1942,2020-06-01,LUGO,329587.0,0.0
1943,2020-06-01,MADRID,6663394.0,134.0
1944,2020-06-01,MALAGA,1661785.0,4.0
1945,2020-06-01,ORENSE,307651.0,0.0
1946,2020-06-01,PALENCIA,160980.0,2.0
1947,2020-06-01,PONTEVEDRA,942665.0,0.0
1948,2020-06-01,SALAMANCA,330119.0,3.0
1949,2020-06-01,SEVILLA,1942389.0,1.0
1950,2020-06-01,VALENCIA,2565124.0,7.0
1951,2020-06-01,ZAMORA,172539.0,0.0
1952,2020-06-01,ZARAGOZA,964693.0,3.0
1953,2020-06-02,ALICANTE,1858683.0,3.0
1954,2020-06-02,ALMERIA,716820.0,1.0
1955,2020-06-02,BADAJOZ,673559.0,1.0
1956,2020-06-02,CADIZ,1240155.0,1.0
1957,2020-06-02,CIUDAD_REAL,495761.0,19.0
1958,2020-06-02,CORDOBA,782979.0,0.0
1959,2020-06-02,GRANADA,914678.0,1.0
1960,2020-06-02,HUELVA,521870.0,0.0
1961,2020-06-02,JAEN,633564.0,1.0
1962,2020-06-02,LA_CORUÑA,1119596.0,1.0
1963,2020-06-02,LUGO,329587.0,0.0
1964,2020-06-02,MADRID,6663394.0,158.0
1965,2020-06-02,MALAGA,1661785.0,6.0
1966,2020-06-02,ORENSE,307651.0,0.0
1967,2020-06-02,PALENCIA,160980.0,2.0
1968,2020-06-02,PONTEVEDRA,942665.0,2.0
1969,2020-06-02,SALAMANCA,330119.0,18.0
1970,2020-06-02,SEVILLA,1942389.0,3.0
1971,2020-06-02,VALENCIA,2565124.0,16.0
1972,2020-06-02,ZAMORA,172539.0,0.0
1973,2020-06-02,ZARAGOZA,964693.0,5.0
1974,2020-06-03,ALICANTE,1858683.0,3.0
1975,2020-06-03,ALMERIA,716820.0,4.0
1976,2020-06-03,BADAJOZ,673559.0,0.0
1977,2020-06-03,CADIZ,1240155.0,2.0
1978,2020-06-03,CIUDAD_REAL,495761.0,30.0
1979,2020-06-03,CORDOBA,782979.0,1.0
1980,2020-06-03,GRANADA,914678.0,4.0
1981,2020-06-03,HUELVA,521870.0,0.0
1982,2020-06-03,JAEN,633564.0,2.0
1983,2020-06-03,LA_CORUÑA,1119596.0,1.0
1984,2020-06-03,LUGO,329587.0,0.0
1985,2020-06-03,MADRID,6663394.0,198.0
1986,2020-06-03,MALAGA,1661785.0,2.0
1987,2020-06-03,ORENSE,307651.0,0.0
1988,2020-06-03,PALENCIA,160980.0,0.0
1989,2020-06-03,PONTEVEDRA,942665.0,1.0
1990,2020-06-03,SALAMANCA,330119.0,14.0
1991,2020-06-03,SEVILLA,1942389.0,3.0
1992,2020-06-03,VALENCIA,2565124.0,6.0
1993,2020-06-03,ZAMORA,172539.0,0.0
1994,2020-06-03,ZARAGOZA,964693.0,1.0
1995,2020-06-04,ALICANTE,1858683.0,3.0
1996,2020-06-04,ALMERIA,716820.0,2.0
1997,2020-06-04,BADAJOZ,673559.0,0.0
1998,2020-06-04,CADIZ,1240155.0,0.0
1999,2020-06-04,CIUDAD_REAL,495761.0,15.0
2000,2020-06-04,CORDOBA,782979.0,0.0
2001,2020-06-04,GRANADA,914678.0,1.0
2002,2020-06-04,HUELVA,521870.0,0.0
2003,2020-06-04,JAEN,633564.0,3.0
